date,id,event_id,start,end,region_x,region_y
20210429,20616002001,59-0_,2021-05-03T17:19:52.000,2021-05-03T17:21:52.000,886.1422514535654,664.9096016286039
20210429,20616003001,111-0_,2021-05-03T19:06:38.000,2021-05-03T19:08:38.000,-939.1134277616629,-268.17658227699076
20210429,20616003001,40-0_,2021-05-03T18:52:32.000,2021-05-03T18:54:32.000,-608.0110944750913,25.318395683942747
20210429,20616004001,190-0_,2021-05-03T20:59:04.000,2021-05-03T21:01:04.000,-490.3914943493437,25.81005420030651
20210429,20616004001,262-0_262-0,2021-05-03T21:14:10.000,2021-05-03T21:16:10.000,-957.05723236822,-322.37704749362814
20210429,20616005001,129-0_129-0,2021-05-03T22:23:36.000,2021-05-03T22:25:36.000,-977.4590747869297,-339.0917973444971
20210429,20616005001,260-0_260-0,2021-05-03T22:49:54.000,2021-05-03T22:51:54.000,-896.7119156807485,-360.23186318701715
20210429,20616005001,267-0_267-0,2021-05-03T22:51:30.000,2021-05-03T22:53:30.000,-918.2199387515084,-347.5726077303343
20210429,20616005001,268-0_,2021-05-03T22:51:30.000,2021-05-03T22:53:30.000,-498.3802973732736,33.06144720064021
20210429,20617002001,103-0_,2021-05-07T16:31:25.000,2021-05-07T16:33:25.000,394.52575015808236,-564.1332005680355
20210429,20617002001,104-0_,2021-05-07T16:31:31.000,2021-05-07T16:33:31.000,563.8884236007739,-427.58556495096997
20210429,20617002001,105-0_,2021-05-07T16:31:31.000,2021-05-07T16:33:31.000,738.658104050969,-170.8373270077382
20210429,20617002001,251-0_,2021-05-07T17:00:43.000,2021-05-07T17:02:43.000,719.362202327016,-266.4570691190427
20210429,20617005001,174-0_,2021-05-07T21:34:00.000,2021-05-07T21:36:00.000,-974.1407041191451,277.88576983808304
20210429,20617005001,180-0_,2021-05-07T21:35:06.000,2021-05-07T21:37:06.000,-972.7887751840854,267.8076679779301
20210429,20617005001,244-0_,2021-05-07T21:48:00.000,2021-05-07T21:50:00.000,-932.8453830627259,74.97150445453471
20210429,20617005001,46-0_,2021-05-07T21:08:36.000,2021-05-07T21:10:36.000,-1055.624989337207,242.85771444063988
20210429,20617006001,105-0_106-0,2021-05-07T22:57:44.000,2021-05-07T23:02:44.000,-989.8722346363684,261.6623749385579
20210720,80710201001,101-0_105-0,2021-07-20T00:43:48.000,2021-07-20T00:45:48.000,-1058.9433470836411,-136.79185180140934
20210720,80710201001,105-0_105-1,2021-07-20T00:44:24.000,2021-07-20T00:46:24.000,-890.6896657063726,-369.941311884252
20210720,80710201001,114-0_112-0,2021-07-20T00:46:36.000,2021-07-20T00:48:36.000,-917.6054240816256,-397.71734236054294
20210720,80710201001,117-0_117-0,2021-07-20T00:46:54.000,2021-07-20T00:48:54.000,-1089.5459535748614,-133.7191560893646
20210720,80710201001,220-0_228-0,2021-07-20T01:09:36.000,2021-07-20T01:11:36.000,-1147.1868762299437,-176.48933569387103
20210720,80710201001,232-0_,2021-07-20T01:09:42.000,2021-07-20T01:11:42.000,-961.1130218230301,-472.44227953522443
20210720,80710201001,234-0_234-0,2021-07-20T01:10:12.000,2021-07-20T01:12:12.000,-943.9066372442085,-515.5815463801365
20210720,80710201001,68-0_67-0,2021-07-20T00:37:00.000,2021-07-20T00:39:00.000,-1080.697011989696,-217.78524192219834
20210720,80710201001,78-0_,2021-07-20T00:39:42.000,2021-07-20T00:42:54.000,-932.8453830627259,-170.83667533139882
